id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address
PxzhCMoWEIe2nrNz1ISq7w,astoria-seafood-and-grill-astoria,Astoria Seafood and Grill,https://s3-media1.fl.yelpcdn.com/bphoto/zoTLUtTByvxoSTg9lKWEzg/o.jpg,FALSE,https://www.yelp.com/biz/astoria-seafood-and-grill-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,103,4.5,40.76586,-73.91304,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6353.89521263353,25-79 Steinway St,Astoria,NY,11103,"seafood, mediterranean, Seafood, Mediterranean, ","25-79 Steinway St, Astoria, NY 11103, "
tlf_ccK15azfhVtr32m1Lg,shabulixius-bayside,Shabulixius,https://s3-media2.fl.yelpcdn.com/bphoto/1X4qvBnXCGKrSTVgrOfWpw/o.jpg,FALSE,https://www.yelp.com/biz/shabulixius-bayside?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,106,4.5,40.76437,-73.7717,restaurant_reservation,NA,7753.00000908314,39-32 Bell Blvd,Bayside,NY,11361,"hotpot, seafood, noodles, Hot Pot, Seafood, Noodles, ","39-32 Bell Blvd, Bayside, NY 11361, "
hWmzrNyhPO3phBstCynSvw,rainhas-churrascaria-corona,Rainhas Churrascaria,https://s3-media4.fl.yelpcdn.com/bphoto/xH96BCGSlSGlNgQbMp88YQ/o.jpg,FALSE,https://www.yelp.com/biz/rainhas-churrascaria-corona?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,730,4,40.75824,-73.86068,character(0),$$$,3041.73590484911,108-01 Northern Blvd,Corona,NY,11368,"brazilian, steak, Brazilian, Steakhouses, ","108-01 Northern Blvd, Corona, NY 11368, "
YjkEjOJ05z4MVDmbrWvWdQ,district-saigon-astoria,District Saigon,https://s3-media3.fl.yelpcdn.com/bphoto/x13amR4Yp0mDOfUXRXqBRg/o.jpg,FALSE,https://www.yelp.com/biz/district-saigon-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,583,4,40.7596365,-73.9199343,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6461.8528886964,37-15 Broadway,Astoria,NY,11103,"vietnamese, cocktailbars, Vietnamese, Cocktail Bars, ","37-15 Broadway, Astoria, NY 11103, "
kBZggrnSP1kcUMnsnfkTaQ,nan-xiang-xiao-long-bao-flushing,Nan Xiang Xiao Long Bao,https://s3-media1.fl.yelpcdn.com/bphoto/jW8sTQx2vM_j_5Ap3cKF9Q/o.jpg,FALSE,https://www.yelp.com/biz/nan-xiang-xiao-long-bao-flushing?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,3542,4,40.75924,-73.8326,"c(""delivery"", ""pickup"")",$,3528.57125046408,39-16 Prince St,Flushing,NY,11354,"shanghainese, gourmet, noodles, Shanghainese, Specialty Food, Noodles, ","39-16 Prince St, Ste 104, Flushing, NY 11354, "
xR2Yeb_Nh0MOAiUIaqaVOg,tavern-157-flushing-2,Tavern 157,https://s3-media1.fl.yelpcdn.com/bphoto/ARtImp9qanTReJrxtvhkqg/o.jpg,FALSE,https://www.yelp.com/biz/tavern-157-flushing-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,380,4.5,40.7634836392041,-73.807817278102,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,5202.16475069419,157-12 Northern Blvd,Flushing,NY,11354,"wine_bars, asianfusion, tapasmallplates, Wine Bars, Asian Fusion, Tapas/Small Plates, ","157-12 Northern Blvd, Flushing, NY 11354, "
7K9WGGP9SOUxdlJ4ozFy8A,meet-the-meat-astoria,Meet The Meat,https://s3-media4.fl.yelpcdn.com/bphoto/ZcuN0NjxjMTZHuVj64onCA/o.jpg,FALSE,https://www.yelp.com/biz/meet-the-meat-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,351,4.5,40.7769295040115,-73.9214426951538,"c(""delivery"", ""pickup"")",$$$,7677.46518529287,2392 21st St,Astoria,NY,11105,"steak, seafood, Steakhouses, Seafood, ","2392 21st St, Astoria, NY 11105, "
JT-0_-OqmBLYzEvRhU-__w,nicks-bistro-forest-hills,Nicks Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/776EZSez05fwpS4vsORgbA/o.jpg,FALSE,https://www.yelp.com/biz/nicks-bistro-forest-hills?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,502,4.5,40.709937,-73.8483058920307,"c(""delivery"", ""pickup"")",$$,2424.27644971675,104-20 Metropolitan Ave,Forest Hills,NY,11375,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
gEEqoeSekTOjRVmyY4fplA,cabana-forest-hills,Cabana,https://s3-media3.fl.yelpcdn.com/bphoto/EW3XqviRDpfbNu9MIzZ49g/o.jpg,FALSE,https://www.yelp.com/biz/cabana-forest-hills?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,943,4,40.7208678329074,-73.8456881046295,character(0),$$,1323.79120135919,107-10 70th Rd,Forest Hills,NY,11375,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
idrW7tjzKCsEudlxAmJmhw,mamajuana-cafe-queens-woodside-3,Mamajuana Cafe Queens,https://s3-media3.fl.yelpcdn.com/bphoto/DFYEYu_Ihe9ii_PW8-m9oA/o.jpg,FALSE,https://www.yelp.com/biz/mamajuana-cafe-queens-woodside-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,484,3,40.752815,-73.904854,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,4983.42104867503,33-15 56th St,Woodside,NY,11377,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
A0GVSLdYCEIr-yLZnqhJkg,marani-rego-park-5,Marani,https://s3-media4.fl.yelpcdn.com/bphoto/dYsMdryXaZw5dTsj0hqaJQ/o.jpg,FALSE,https://www.yelp.com/biz/marani-rego-park-5?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,248,4.5,40.731202,-73.859833,"c(""delivery"", ""pickup"")",$$,589.61097013044,97-26 63rd Rd,Rego Park,NY,11374,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
dgaNriM1VdI2nGochhHE_g,casa-enrique-long-island-city,Casa Enrique,https://s3-media4.fl.yelpcdn.com/bphoto/PTQbaqicKuCeiVjr_HzFZQ/o.jpg,FALSE,https://www.yelp.com/biz/casa-enrique-long-island-city?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1184,4,40.743404338358,-73.954350367693,delivery,$$,8654.62874178559,5-48 49th Ave,Long Island City,NY,11101,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
0L03onqNwxWLrbb_FCK79A,sripraphai-thai-restaurant-woodside,SriPraPhai Thai Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/DBYmdu8aWPzPWKJzvPm-aQ/o.jpg,FALSE,https://www.yelp.com/biz/sripraphai-thai-restaurant-woodside?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2324,4,40.7464987,-73.8992328,character(0),$$,4250.74780962707,64-13 39th Ave,Woodside,NY,11377,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
lxNU-aBq0yPwBDx-i89ahA,seva-indian-cuisine-astoria-5,Seva Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/Jjuigig-dCV5RyCBKn4eUw/o.jpg,FALSE,https://www.yelp.com/biz/seva-indian-cuisine-astoria-5?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1202,4.5,40.7653633,-73.9191014,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6730.68126593594,3007 34th St,Astoria,NY,11103,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
kSI-wgcYYfpcHcgDrbKIfg,sugar-freak-astoria,Sugar Freak,https://s3-media1.fl.yelpcdn.com/bphoto/urVAX5bVPQxTSzgT2b96LQ/o.jpg,FALSE,https://www.yelp.com/biz/sugar-freak-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1700,4,40.7646298318085,-73.9159499108791,"c(""delivery"", ""pickup"")",$$,6469.82462330594,37-11 30th Ave,Astoria,NY,11103,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
20LSOx_4K2wghTsUx4gSsg,oceanic-boil-jackson-heights,Oceanic Boil,https://s3-media1.fl.yelpcdn.com/bphoto/aF45SWZgZoZsVsBXgEgDig/o.jpg,FALSE,https://www.yelp.com/biz/oceanic-boil-jackson-heights?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,550,4.5,40.7498297,-73.8821356,"c(""delivery"", ""pickup"")",$$,3189.49887111294,84-20 37th Ave,Jackson Heights,NY,11372,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
uthkinOdYCrM0j-5tYC63w,long-king-house-college-point-2,Long King House,https://s3-media2.fl.yelpcdn.com/bphoto/YZFBos8LZ4P534nld7IXXg/o.jpg,FALSE,https://www.yelp.com/biz/long-king-house-college-point-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,53,4.5,40.78349,-73.84591,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,5814.20448106635,15-26 College Point Blvd,College Point,NY,11356,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
ukOsBKML_Ph_hSyxv3gNlA,sabor-de-cuba-astoria,Sabor De Cuba,https://s3-media2.fl.yelpcdn.com/bphoto/wY8m7aBgO3lixdaIElaVRA/o.jpg,FALSE,https://www.yelp.com/biz/sabor-de-cuba-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,341,4,40.76217,-73.918358,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6487.68408433107,3703 31st Ave,Astoria,NY,11103,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
1ZKbUeFAs0ltSnAYq4ELKw,trattoria-l-incontro-astoria-2,Trattoria L'incontro,https://s3-media1.fl.yelpcdn.com/bphoto/cK_dW15pU7H4vTEjY9qsxw/o.jpg,FALSE,https://www.yelp.com/biz/trattoria-l-incontro-astoria-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,926,4.5,40.7763330374196,-73.9105868339539,restaurant_reservation,$$$,6967.52413975929,21-76 31st St,Astoria,NY,11105,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
pgGT9m03pNI15Ag2pAdY1Q,kurry-qulture-astoria,Kurry Qulture,https://s3-media1.fl.yelpcdn.com/bphoto/2IytgSeXAgublSoSWpWCHw/o.jpg,FALSE,https://www.yelp.com/biz/kurry-qulture-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,356,4.5,40.7649112016844,-73.917061437621,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,6564.64229266096,3605 30th Ave,Astoria,NY,11103,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
zzcUX6-fwxpVsRYG96f9Ig,queens-bully-forest-hills,Queens Bully,https://s3-media3.fl.yelpcdn.com/bphoto/9xJi7jGeh1oTaQIbM0zhRA/o.jpg,FALSE,https://www.yelp.com/biz/queens-bully-forest-hills?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,632,3.5,40.7170627254763,-73.8354855220902,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,2169.07095948065,113-30 Queens Blvd,Forest Hills,NY,11375,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
NVp1S29NLR573Lc4ZvICKw,forest-hills-station-house-forest-hills,Forest Hills Station House,https://s3-media1.fl.yelpcdn.com/bphoto/OhKiopfNJIfKRLCba10TFQ/o.jpg,FALSE,https://www.yelp.com/biz/forest-hills-station-house-forest-hills?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1079,4,40.7197971911827,-73.8451440959871,character(0),$$,1450.71866401296,106-11 71st Ave,Forest Hills,NY,11375,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
hKtSEqh8fLgLneDdZZwF8w,kusina-pinoy-bistro-woodside,Kusina Pinoy Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/7rwC5lJZcoc61bA782bY0w/o.jpg,FALSE,https://www.yelp.com/biz/kusina-pinoy-bistro-woodside?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,94,4.5,40.746172,-73.895585,"c(""delivery"", ""pickup"")",$$,3954.8655695439,6916 Roosevelt Ave,Woodside,NY,11377,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
_97KwnwjUHwSVWs-XrlFcg,the-astorian-astoria,The Astorian,https://s3-media1.fl.yelpcdn.com/bphoto/rnN0eWVx3Ev2RYkG9nl2XA/o.jpg,FALSE,https://www.yelp.com/biz/the-astorian-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,190,4.5,40.76739,-73.92136,restaurant_reservation,$$,7019.57188871707,28-50 31st St,Astoria,NY,11102,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
nkfUKb7oWQt54Uz9VQLhUg,butcher-bar-astoria-2,Butcher Bar,https://s3-media3.fl.yelpcdn.com/bphoto/YoSvEyWbrp9g4Yn4IILE9w/o.jpg,FALSE,https://www.yelp.com/biz/butcher-bar-astoria-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1986,4,40.76431,-73.9164,"c(""delivery"", ""pickup"")",$$,6480.68414139793,37-10 30th Ave,Astoria,NY,11103,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
wTCR-EUTLX4UoPUPdxWVJg,blend-long-island-city,Blend,https://s3-media2.fl.yelpcdn.com/bphoto/5mL3MLIyl6zSOfzagpp32w/o.jpg,FALSE,https://www.yelp.com/biz/blend-long-island-city?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,837,4,40.7454187160279,-73.9533804030555,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,8611.27953300906,4704 Vernon Blvd,Long Island City,NY,11101,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
vbGqzhH_exG5HOG1I23kvg,park-side-restaurant-corona-2,Park Side Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/VSRpoYG2QkpN7HWSVfAdHg/o.jpg,FALSE,https://www.yelp.com/biz/park-side-restaurant-corona-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,723,4,40.743843,-73.856118,character(0),$$$,1403.62230766098,107-01 Corona Ave,Corona,NY,11368,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
JEQ00qBAepe0oSiUBdfIew,taverna-kyclades-astoria,Taverna Kyclades,https://s3-media2.fl.yelpcdn.com/bphoto/xdDX0-2haobds2dlMgUmYw/o.jpg,FALSE,https://www.yelp.com/biz/taverna-kyclades-astoria?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2264,4,40.7753227,-73.909217,"c(""delivery"", ""pickup"")",$$,6806.56249183338,3307 Ditmars Blvd,Astoria,NY,11105,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
c06A8F4Z3hP5tJ2VetxCjA,hahm-ji-bach-flushing-2,Hahm Ji Bach,https://s3-media1.fl.yelpcdn.com/bphoto/cGe6YKcha69nPNk_ygtkgw/o.jpg,FALSE,https://www.yelp.com/biz/hahm-ji-bach-flushing-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1134,4,40.763106,-73.814917,character(0),$$,4752.45955296281,40-11 149th Pl,Flushing,NY,11354,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
3GMHPnrkFAcqffw3T7JSdQ,kitchen-79-jackson-heights,Kitchen 79,https://s3-media3.fl.yelpcdn.com/bphoto/ip9F8-pOstZmt7_8T_46Jg/o.jpg,FALSE,https://www.yelp.com/biz/kitchen-79-jackson-heights?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,608,4.5,40.747551,-73.8868866,"c(""delivery"", ""pickup"")",$$,3388.36969260633,37-70 79th St,Jackson Heights,NY,11372,"peruvian, cocktailbars, tapas, Peruvian, Cocktail Bars, Tapas Bars, ","47-46 11th St, Long Island City, NY 11101, "
